model1,model2,sampleId,jacardDist
Enterococcaceae,Prevotellaceae,ERR260151,0.357078719
Enterococcaceae,Propionibacteriaceae,ERR260151,0.474327628
Enterococcaceae,Rikenellaceae,ERR260151,0.381897086
Enterococcaceae,Ruminococcaceae,ERR260151,0.325515682
Enterococcaceae,Selenomonadaceae,ERR260151,0.269916333
Enterococcaceae,Streptococcaceae,ERR260151,0.242898181
Enterococcaceae,Suterellaceae,ERR260151,0.605427209
Enterococcaceae,Synergistaceae,ERR260151,0.53083779
Enterococcaceae,Veillonellaceae,ERR260151,0.231660232
Erysipelotrichaceae,Fusobacteriaceae,ERR260151,0.400766735
Erysipelotrichaceae,Lachnospiraceae,ERR260151,0.176454814
Erysipelotrichaceae,Lactobacillaceae,ERR260151,0.198643685
Erysipelotrichaceae,Leuconostocaceae,ERR260151,0.433859223
Erysipelotrichaceae,Methanobacteriaceae,ERR260151,0.708891596
Erysipelotrichaceae,Micrococcaceae,ERR260151,0.617579251
Erysipelotrichaceae,Oxalobacteraceae,ERR260151,0.740672217
Erysipelotrichaceae,Pasteurellaceae,ERR260151,0.590612002
Erysipelotrichaceae,Peptoniphilaceae,ERR260151,0.550675676
Erysipelotrichaceae,Peptostreptococcaceae,ERR260151,0.374356039
Erysipelotrichaceae,Porphyromonadaceae,ERR260151,0.232207647
Erysipelotrichaceae,Prevotellaceae,ERR260151,0.257562662
Erysipelotrichaceae,Propionibacteriaceae,ERR260151,0.589868346
Erysipelotrichaceae,Rikenellaceae,ERR260151,0.257237636
Erysipelotrichaceae,Ruminococcaceae,ERR260151,0.198611111
Erysipelotrichaceae,Selenomonadaceae,ERR260151,0.404861945
Erysipelotrichaceae,Streptococcaceae,ERR260151,0.247398844
Erysipelotrichaceae,Suterellaceae,ERR260151,0.670527278
Erysipelotrichaceae,Synergistaceae,ERR260151,0.592481203
Erysipelotrichaceae,Veillonellaceae,ERR260151,0.369172494
Fusobacteriaceae,Lachnospiraceae,ERR260151,0.403799839
Fusobacteriaceae,Lactobacillaceae,ERR260151,0.396062536
Fusobacteriaceae,Leuconostocaceae,ERR260151,0.306457926
Fusobacteriaceae,Methanobacteriaceae,ERR260151,0.616416091
Fusobacteriaceae,Micrococcaceae,ERR260151,0.515548895
Fusobacteriaceae,Oxalobacteraceae,ERR260151,0.637735849
Fusobacteriaceae,Pasteurellaceae,ERR260151,0.484296239
Fusobacteriaceae,Peptoniphilaceae,ERR260151,0.433239209
Fusobacteriaceae,Peptostreptococcaceae,ERR260151,0.422338001
Fusobacteriaceae,Porphyromonadaceae,ERR260151,0.389751098
Fusobacteriaceae,Prevotellaceae,ERR260151,0.410186032
Fusobacteriaceae,Propionibacteriaceae,ERR260151,0.474841595
Fusobacteriaceae,Rikenellaceae,ERR260151,0.434452185
Fusobacteriaceae,Ruminococcaceae,ERR260151,0.363267671
Fusobacteriaceae,Selenomonadaceae,ERR260151,0.316422398
Fusobacteriaceae,Streptococcaceae,ERR260151,0.350993377
Fusobacteriaceae,Suterellaceae,ERR260151,0.550944947
Fusobacteriaceae,Synergistaceae,ERR260151,0.445836702
Fusobacteriaceae,Veillonellaceae,ERR260151,0.270878722
Lachnospiraceae,Lactobacillaceae,ERR260151,0.218186502
Lachnospiraceae,Leuconostocaceae,ERR260151,0.474458411
Lachnospiraceae,Methanobacteriaceae,ERR260151,0.720021413
Lachnospiraceae,Micrococcaceae,ERR260151,0.607822686
Lachnospiraceae,Oxalobacteraceae,ERR260151,0.755113025
Lachnospiraceae,Pasteurellaceae,ERR260151,0.60748156
Lachnospiraceae,Peptoniphilaceae,ERR260151,0.582322824
Lachnospiraceae,Peptostreptococcaceae,ERR260151,0.35483871
Lachnospiraceae,Porphyromonadaceae,ERR260151,0.23375289
Lachnospiraceae,Prevotellaceae,ERR260151,0.270341207
Lachnospiraceae,Propionibacteriaceae,ERR260151,0.567574646
Lachnospiraceae,Rikenellaceae,ERR260151,0.3144
Lachnospiraceae,Ruminococcaceae,ERR260151,0.156610703
Lachnospiraceae,Selenomonadaceae,ERR260151,0.420868159
Lachnospiraceae,Streptococcaceae,ERR260151,0.270680628
Lachnospiraceae,Suterellaceae,ERR260151,0.684196405
Lachnospiraceae,Synergistaceae,ERR260151,0.600750268
Lachnospiraceae,Veillonellaceae,ERR260151,0.369888476
Lactobacillaceae,Leuconostocaceae,ERR260151,0.392509135
Lactobacillaceae,Methanobacteriaceae,ERR260151,0.704430568
Lactobacillaceae,Micrococcaceae,ERR260151,0.596801828
Lactobacillaceae,Oxalobacteraceae,ERR260151,0.736541353
Lactobacillaceae,Pasteurellaceae,ERR260151,0.57490472
Lactobacillaceae,Peptoniphilaceae,ERR260151,0.563706564
Lactobacillaceae,Peptostreptococcaceae,ERR260151,0.370255834
Lactobacillaceae,Porphyromonadaceae,ERR260151,0.198044693
Lactobacillaceae,Prevotellaceae,ERR260151,0.224366359
Lactobacillaceae,Propionibacteriaceae,ERR260151,0.540086831
Lactobacillaceae,Rikenellaceae,ERR260151,0.265372168
Lactobacillaceae,Ruminococcaceae,ERR260151,0.179762889
Lactobacillaceae,Selenomonadaceae,ERR260151,0.387173397
Lactobacillaceae,Streptococcaceae,ERR260151,0.187921431
Lactobacillaceae,Suterellaceae,ERR260151,0.667757287
Lactobacillaceae,Synergistaceae,ERR260151,0.60023344
Lactobacillaceae,Veillonellaceae,ERR260151,0.341845618
Leuconostocaceae,Methanobacteriaceae,ERR260151,0.622261174
Leuconostocaceae,Micrococcaceae,ERR260151,0.520783373
Leuconostocaceae,Oxalobacteraceae,ERR260151,0.650406504
Leuconostocaceae,Pasteurellaceae,ERR260151,0.512841419
Leuconostocaceae,Peptoniphilaceae,ERR260151,0.471952763
Leuconostocaceae,Peptostreptococcaceae,ERR260151,0.512171373
Leuconostocaceae,Porphyromonadaceae,ERR260151,0.462577047
Leuconostocaceae,Prevotellaceae,ERR260151,0.470660902
Leuconostocaceae,Propionibacteriaceae,ERR260151,0.507596416
Leuconostocaceae,Rikenellaceae,ERR260151,0.476082005
Leuconostocaceae,Ruminococcaceae,ERR260151,0.441584731
Leuconostocaceae,Selenomonadaceae,ERR260151,0.336356467
Leuconostocaceae,Streptococcaceae,ERR260151,0.35877106
Leuconostocaceae,Suterellaceae,ERR260151,0.57442165
Leuconostocaceae,Synergistaceae,ERR260151,0.511627907
Leuconostocaceae,Veillonellaceae,ERR260151,0.337273735
Methanobacteriaceae,Micrococcaceae,ERR260151,0.542737284
Methanobacteriaceae,Oxalobacteraceae,ERR260151,0.522174535
Methanobacteriaceae,Pasteurellaceae,ERR260151,0.516058792
Methanobacteriaceae,Peptoniphilaceae,ERR260151,0.533659066
Methanobacteriaceae,Peptostreptococcaceae,ERR260151,0.636634401
Methanobacteriaceae,Porphyromonadaceae,ERR260151,0.690136571
Methanobacteriaceae,Prevotellaceae,ERR260151,0.683436785
Methanobacteriaceae,Propionibacteriaceae,ERR260151,0.523350254
Methanobacteriaceae,Rikenellaceae,ERR260151,0.703103448
Methanobacteriaceae,Ruminococcaceae,ERR260151,0.69424145
Methanobacteriaceae,Selenomonadaceae,ERR260151,0.636476427
Methanobacteriaceae,Streptococcaceae,ERR260151,0.686790003
Methanobacteriaceae,Suterellaceae,ERR260151,0.482847896
Methanobacteriaceae,Synergistaceae,ERR260151,0.453224869
Methanobacteriaceae,Veillonellaceae,ERR260151,0.63968073
Micrococcaceae,Oxalobacteraceae,ERR260151,0.567449481
Micrococcaceae,Pasteurellaceae,ERR260151,0.354385965
Micrococcaceae,Peptoniphilaceae,ERR260151,0.389520514
Micrococcaceae,Peptostreptococcaceae,ERR260151,0.511291461
Micrococcaceae,Porphyromonadaceae,ERR260151,0.601320321
Micrococcaceae,Prevotellaceae,ERR260151,0.617540687
Micrococcaceae,Propionibacteriaceae,ERR260151,0.288395062
Micrococcaceae,Rikenellaceae,ERR260151,0.627463446
Micrococcaceae,Ruminococcaceae,ERR260151,0.583990981
Micrococcaceae,Selenomonadaceae,ERR260151,0.53125
Micrococcaceae,Streptococcaceae,ERR260151,0.572713178
Micrococcaceae,Suterellaceae,ERR260151,0.43273906
Micrococcaceae,Synergistaceae,ERR260151,0.40564636
Micrococcaceae,Veillonellaceae,ERR260151,0.501992032
Oxalobacteraceae,Pasteurellaceae,ERR260151,0.514450867
Oxalobacteraceae,Peptoniphilaceae,ERR260151,0.557256236
Oxalobacteraceae,Peptostreptococcaceae,ERR260151,0.673477109
Oxalobacteraceae,Porphyromonadaceae,ERR260151,0.723534827
Oxalobacteraceae,Prevotellaceae,ERR260151,0.711244178
Oxalobacteraceae,Propionibacteriaceae,ERR260151,0.567637877
Oxalobacteraceae,Rikenellaceae,ERR260151,0.709273183
Oxalobacteraceae,Ruminococcaceae,ERR260151,0.734663927
Oxalobacteraceae,Selenomonadaceae,ERR260151,0.670757512
Oxalobacteraceae,Streptococcaceae,ERR260151,0.719552337
Oxalobacteraceae,Suterellaceae,ERR260151,0.47632312
Oxalobacteraceae,Synergistaceae,ERR260151,0.500299222
Oxalobacteraceae,Veillonellaceae,ERR260151,0.667574932
Pasteurellaceae,Peptoniphilaceae,ERR260151,0.353877761
Pasteurellaceae,Peptostreptococcaceae,ERR260151,0.506810036
Pasteurellaceae,Porphyromonadaceae,ERR260151,0.572697661
Pasteurellaceae,Prevotellaceae,ERR260151,0.585776669
Pasteurellaceae,Propionibacteriaceae,ERR260151,0.331867058
Pasteurellaceae,Rikenellaceae,ERR260151,0.589616402
Pasteurellaceae,Ruminococcaceae,ERR260151,0.58295325
Pasteurellaceae,Selenomonadaceae,ERR260151,0.521011673
Pasteurellaceae,Streptococcaceae,ERR260151,0.541666667
Pasteurellaceae,Suterellaceae,ERR260151,0.343222804
Pasteurellaceae,Synergistaceae,ERR260151,0.371399177
Pasteurellaceae,Veillonellaceae,ERR260151,0.502750275
Peptoniphilaceae,Peptostreptococcaceae,ERR260151,0.439125518
Peptoniphilaceae,Porphyromonadaceae,ERR260151,0.584292885
Peptoniphilaceae,Prevotellaceae,ERR260151,0.603592443
Peptoniphilaceae,Propionibacteriaceae,ERR260151,0.364075326
Peptoniphilaceae,Rikenellaceae,ERR260151,0.613472858
Peptoniphilaceae,Ruminococcaceae,ERR260151,0.555912409
Peptoniphilaceae,Selenomonadaceae,ERR260151,0.533022533
Peptoniphilaceae,Streptococcaceae,ERR260151,0.520758418
Peptoniphilaceae,Suterellaceae,ERR260151,0.43601108
Peptoniphilaceae,Synergistaceae,ERR260151,0.327476038
Peptoniphilaceae,Veillonellaceae,ERR260151,0.492010405
Peptostreptococcaceae,Porphyromonadaceae,ERR260151,0.378591549
Peptostreptococcaceae,Prevotellaceae,ERR260151,0.412191582
Peptostreptococcaceae,Propionibacteriaceae,ERR260151,0.475105189
Peptostreptococcaceae,Rikenellaceae,ERR260151,0.440011998
Peptostreptococcaceae,Ruminococcaceae,ERR260151,0.344450673
Peptostreptococcaceae,Selenomonadaceae,ERR260151,0.460513487
Peptostreptococcaceae,Streptococcaceae,ERR260151,0.41810842
Peptostreptococcaceae,Suterellaceae,ERR260151,0.585949178
Peptostreptococcaceae,Synergistaceae,ERR260151,0.464245601
Peptostreptococcaceae,Veillonellaceae,ERR260151,0.405654384
Porphyromonadaceae,Prevotellaceae,ERR260151,0.15708697
Porphyromonadaceae,Propionibacteriaceae,ERR260151,0.551114972
Porphyromonadaceae,Rikenellaceae,ERR260151,0.208932395
Porphyromonadaceae,Ruminococcaceae,ERR260151,0.183051786
Porphyromonadaceae,Selenomonadaceae,ERR260151,0.393623361
Porphyromonadaceae,Streptococcaceae,ERR260151,0.255681818
Porphyromonadaceae,Suterellaceae,ERR260151,0.661236802
Porphyromonadaceae,Synergistaceae,ERR260151,0.588724036
Porphyromonadaceae,Veillonellaceae,ERR260151,0.350392556
Prevotellaceae,Propionibacteriaceae,ERR260151,0.571039079
Prevotellaceae,Rikenellaceae,ERR260151,0.180659915
Prevotellaceae,Ruminococcaceae,ERR260151,0.214285714
Prevotellaceae,Selenomonadaceae,ERR260151,0.374203822
Prevotellaceae,Streptococcaceae,ERR260151,0.268047337
Prevotellaceae,Suterellaceae,ERR260151,0.650195059
Prevotellaceae,Synergistaceae,ERR260151,0.606608479
Prevotellaceae,Veillonellaceae,ERR260151,0.35661989
Propionibacteriaceae,Rikenellaceae,ERR260151,0.592850364
Propionibacteriaceae,Ruminococcaceae,ERR260151,0.542420814
Propionibacteriaceae,Selenomonadaceae,ERR260151,0.493192133
Propionibacteriaceae,Streptococcaceae,ERR260151,0.532858029
Propionibacteriaceae,Suterellaceae,ERR260151,0.423816953
Propionibacteriaceae,Synergistaceae,ERR260151,0.382125604
Propionibacteriaceae,Veillonellaceae,ERR260151,0.462702703
Rikenellaceae,Ruminococcaceae,ERR260151,0.255591054
Rikenellaceae,Selenomonadaceae,ERR260151,0.390146471
Rikenellaceae,Streptococcaceae,ERR260151,0.315233786
Rikenellaceae,Suterellaceae,ERR260151,0.651267801
Rikenellaceae,Synergistaceae,ERR260151,0.618546531
Rikenellaceae,Veillonellaceae,ERR260151,0.379867047
Ruminococcaceae,Selenomonadaceae,ERR260151,0.372871403
Ruminococcaceae,Streptococcaceae,ERR260151,0.24027972
Ruminococcaceae,Suterellaceae,ERR260151,0.66443539
Ruminococcaceae,Synergistaceae,ERR260151,0.574789428
Ruminococcaceae,Veillonellaceae,ERR260151,0.323546344
Selenomonadaceae,Streptococcaceae,ERR260151,0.34325461
Selenomonadaceae,Suterellaceae,ERR260151,0.579559618
Selenomonadaceae,Synergistaceae,ERR260151,0.511748307
Selenomonadaceae,Veillonellaceae,ERR260151,0.174901961
Streptococcaceae,Suterellaceae,ERR260151,0.641017281
Streptococcaceae,Synergistaceae,ERR260151,0.565856777
Streptococcaceae,Veillonellaceae,ERR260151,0.309978104
Suterellaceae,Synergistaceae,ERR260151,0.414578588
Suterellaceae,Veillonellaceae,ERR260151,0.580360568
Synergistaceae,Veillonellaceae,ERR260151,0.501491424
Actinomycetaceae,Akkermansiaceae,ERR260152,0.40591227
Actinomycetaceae,Bacteroidaceae,ERR260152,0.372881356
Actinomycetaceae,Bifidobacteriaceae,ERR260152,0.318778539
Actinomycetaceae,Clostridiaceae,ERR260152,0.329790061
Actinomycetaceae,Coriobacteriaceae,ERR260152,0.332464524
Actinomycetaceae,Eggerthellaceae,ERR260152,0.6329663
Actinomycetaceae,Erysipelotrichaceae,ERR260152,0.318051576
Actinomycetaceae,Lachnospiraceae,ERR260152,0.330643062
Actinomycetaceae,Lactobacillaceae,ERR260152,0.286981402
Actinomycetaceae,Methanobacteriaceae,ERR260152,0.673553719
Actinomycetaceae,Micrococcaceae,ERR260152,0.459468903
Actinomycetaceae,Peptostreptococcaceae,ERR260152,0.410810811
Actinomycetaceae,Porphyromonadaceae,ERR260152,0.298225529
Actinomycetaceae,Prevotellaceae,ERR260152,0.310951955
Actinomycetaceae,Rikenellaceae,ERR260152,0.320560748
Actinomycetaceae,Ruminococcaceae,ERR260152,0.289761571
Actinomycetaceae,Selenomonadaceae,ERR260152,0.459831197
Actinomycetaceae,Streptococcaceae,ERR260152,0.344706912
Akkermansiaceae,Bacteroidaceae,ERR260152,0.35417281
Akkermansiaceae,Bifidobacteriaceae,ERR260152,0.357856494
Akkermansiaceae,Clostridiaceae,ERR260152,0.397686588
Akkermansiaceae,Coriobacteriaceae,ERR260152,0.375
Akkermansiaceae,Eggerthellaceae,ERR260152,0.703108253
Akkermansiaceae,Erysipelotrichaceae,ERR260152,0.347706422
Akkermansiaceae,Lachnospiraceae,ERR260152,0.40445518
Akkermansiaceae,Lactobacillaceae,ERR260152,0.343834383
Akkermansiaceae,Methanobacteriaceae,ERR260152,0.72312335
Akkermansiaceae,Micrococcaceae,ERR260152,0.69858039
Akkermansiaceae,Peptostreptococcaceae,ERR260152,0.528963415
Akkermansiaceae,Porphyromonadaceae,ERR260152,0.317260442
Akkermansiaceae,Prevotellaceae,ERR260152,0.28217003
Akkermansiaceae,Rikenellaceae,ERR260152,0.23449265
Akkermansiaceae,Ruminococcaceae,ERR260152,0.35380117
Akkermansiaceae,Selenomonadaceae,ERR260152,0.432337434
Akkermansiaceae,Streptococcaceae,ERR260152,0.400184275
Bacteroidaceae,Bifidobacteriaceae,ERR260152,0.328068358
Bacteroidaceae,Clostridiaceae,ERR260152,0.237458194
Bacteroidaceae,Coriobacteriaceae,ERR260152,0.272603114
Bacteroidaceae,Eggerthellaceae,ERR260152,0.704362323
Bacteroidaceae,Erysipelotrichaceae,ERR260152,0.240087503
Bacteroidaceae,Lachnospiraceae,ERR260152,0.231626964
Bacteroidaceae,Lactobacillaceae,ERR260152,0.278697137
Bacteroidaceae,Methanobacteriaceae,ERR260152,0.724963925
Bacteroidaceae,Micrococcaceae,ERR260152,0.654314309
Bacteroidaceae,Peptostreptococcaceae,ERR260152,0.455983131
Bacteroidaceae,Porphyromonadaceae,ERR260152,0.174376227
Bacteroidaceae,Prevotellaceae,ERR260152,0.21091954
Bacteroidaceae,Rikenellaceae,ERR260152,0.264782989
Bacteroidaceae,Ruminococcaceae,ERR260152,0.248883049
Bacteroidaceae,Selenomonadaceae,ERR260152,0.452676056
Bacteroidaceae,Streptococcaceae,ERR260152,0.328334226
Bifidobacteriaceae,Clostridiaceae,ERR260152,0.296692112
Bifidobacteriaceae,Coriobacteriaceae,ERR260152,0.296879315
Bifidobacteriaceae,Eggerthellaceae,ERR260152,0.693534358
Bifidobacteriaceae,Erysipelotrichaceae,ERR260152,0.273577124
Bifidobacteriaceae,Lachnospiraceae,ERR260152,0.29475
Bifidobacteriaceae,Lactobacillaceae,ERR260152,0.247671233
Bifidobacteriaceae,Methanobacteriaceae,ERR260152,0.722338831
Bifidobacteriaceae,Micrococcaceae,ERR260152,0.608318891
Bifidobacteriaceae,Peptostreptococcaceae,ERR260152,0.449551265
Bifidobacteriaceae,Porphyromonadaceae,ERR260152,0.272628432
Bifidobacteriaceae,Prevotellaceae,ERR260152,0.284624081
Bifidobacteriaceae,Rikenellaceae,ERR260152,0.300117233
Bifidobacteriaceae,Ruminococcaceae,ERR260152,0.252484555
Bifidobacteriaceae,Selenomonadaceae,ERR260152,0.429664509
Bifidobacteriaceae,Streptococcaceae,ERR260152,0.30690039
Clostridiaceae,Coriobacteriaceae,ERR260152,0.220021704
Clostridiaceae,Eggerthellaceae,ERR260152,0.674242424
Clostridiaceae,Erysipelotrichaceae,ERR260152,0.160694598
Clostridiaceae,Lachnospiraceae,ERR260152,0.1225605
Clostridiaceae,Lactobacillaceae,ERR260152,0.202276939
Clostridiaceae,Methanobacteriaceae,ERR260152,0.723608445
Clostridiaceae,Micrococcaceae,ERR260152,0.611984021
Clostridiaceae,Peptostreptococcaceae,ERR260152,0.341496599
Clostridiaceae,Porphyromonadaceae,ERR260152,0.227213029
Clostridiaceae,Prevotellaceae,ERR260152,0.262167249
Clostridiaceae,Rikenellaceae,ERR260152,0.305798687
Clostridiaceae,Ruminococcaceae,ERR260152,0.173636845
Clostridiaceae,Selenomonadaceae,ERR260152,0.411422235
Clostridiaceae,Streptococcaceae,ERR260152,0.257865017
Coriobacteriaceae,Eggerthellaceae,ERR260152,0.623977344
Coriobacteriaceae,Erysipelotrichaceae,ERR260152,0.173551263
Coriobacteriaceae,Lachnospiraceae,ERR260152,0.224110462
Coriobacteriaceae,Lactobacillaceae,ERR260152,0.242211619
Coriobacteriaceae,Methanobacteriaceae,ERR260152,0.690770695
Coriobacteriaceae,Micrococcaceae,ERR260152,0.601074948
Coriobacteriaceae,Peptostreptococcaceae,ERR260152,0.3926097
Coriobacteriaceae,Porphyromonadaceae,ERR260152,0.268781302
Coriobacteriaceae,Prevotellaceae,ERR260152,0.277922831
Coriobacteriaceae,Rikenellaceae,ERR260152,0.296663661
Coriobacteriaceae,Ruminococcaceae,ERR260152,0.245802367
Coriobacteriaceae,Selenomonadaceae,ERR260152,0.422377198
Coriobacteriaceae,Streptococcaceae,ERR260152,0.296995708
Eggerthellaceae,Erysipelotrichaceae,ERR260152,0.668744435
Eggerthellaceae,Lachnospiraceae,ERR260152,0.658393381
Eggerthellaceae,Lactobacillaceae,ERR260152,0.663763066
Eggerthellaceae,Methanobacteriaceae,ERR260152,0.507562008
Eggerthellaceae,Micrococcaceae,ERR260152,0.493273543
Eggerthellaceae,Peptostreptococcaceae,ERR260152,0.558302583
Eggerthellaceae,Porphyromonadaceae,ERR260152,0.661678404
Eggerthellaceae,Prevotellaceae,ERR260152,0.659454374
Eggerthellaceae,Rikenellaceae,ERR260152,0.67963085
Eggerthellaceae,Ruminococcaceae,ERR260152,0.657167284
Eggerthellaceae,Selenomonadaceae,ERR260152,0.612612613
Eggerthellaceae,Streptococcaceae,ERR260152,0.650204467
Erysipelotrichaceae,Lachnospiraceae,ERR260152,0.176454814
Erysipelotrichaceae,Lactobacillaceae,ERR260152,0.198643685
Erysipelotrichaceae,Methanobacteriaceae,ERR260152,0.708891596
Erysipelotrichaceae,Micrococcaceae,ERR260152,0.617579251
Erysipelotrichaceae,Peptostreptococcaceae,ERR260152,0.374356039
Erysipelotrichaceae,Porphyromonadaceae,ERR260152,0.232207647
Erysipelotrichaceae,Prevotellaceae,ERR260152,0.257562662
Erysipelotrichaceae,Rikenellaceae,ERR260152,0.257237636
Erysipelotrichaceae,Ruminococcaceae,ERR260152,0.198611111
Erysipelotrichaceae,Selenomonadaceae,ERR260152,0.404861945
Erysipelotrichaceae,Streptococcaceae,ERR260152,0.247398844
Lachnospiraceae,Lactobacillaceae,ERR260152,0.218186502
Lachnospiraceae,Methanobacteriaceae,ERR260152,0.720021413
Lachnospiraceae,Micrococcaceae,ERR260152,0.607822686
Lachnospiraceae,Peptostreptococcaceae,ERR260152,0.35483871
Lachnospiraceae,Porphyromonadaceae,ERR260152,0.23375289
Lachnospiraceae,Prevotellaceae,ERR260152,0.270341207
Lachnospiraceae,Rikenellaceae,ERR260152,0.3144
Lachnospiraceae,Ruminococcaceae,ERR260152,0.156610703
Lachnospiraceae,Selenomonadaceae,ERR260152,0.420868159
Lachnospiraceae,Streptococcaceae,ERR260152,0.270680628
Lactobacillaceae,Methanobacteriaceae,ERR260152,0.704430568
Lactobacillaceae,Micrococcaceae,ERR260152,0.596801828
Lactobacillaceae,Peptostreptococcaceae,ERR260152,0.370255834
Lactobacillaceae,Porphyromonadaceae,ERR260152,0.198044693
Lactobacillaceae,Prevotellaceae,ERR260152,0.224366359
Lactobacillaceae,Rikenellaceae,ERR260152,0.265372168
Lactobacillaceae,Ruminococcaceae,ERR260152,0.179762889
Lactobacillaceae,Selenomonadaceae,ERR260152,0.387173397
Lactobacillaceae,Streptococcaceae,ERR260152,0.187921431
Methanobacteriaceae,Micrococcaceae,ERR260152,0.542737284
Methanobacteriaceae,Peptostreptococcaceae,ERR260152,0.636634401
Methanobacteriaceae,Porphyromonadaceae,ERR260152,0.690136571
Methanobacteriaceae,Prevotellaceae,ERR260152,0.683436785
Methanobacteriaceae,Rikenellaceae,ERR260152,0.703103448
Methanobacteriaceae,Ruminococcaceae,ERR260152,0.69424145
Methanobacteriaceae,Selenomonadaceae,ERR260152,0.636476427
Methanobacteriaceae,Streptococcaceae,ERR260152,0.686790003
Micrococcaceae,Peptostreptococcaceae,ERR260152,0.511291461
Micrococcaceae,Porphyromonadaceae,ERR260152,0.601320321
Micrococcaceae,Prevotellaceae,ERR260152,0.617540687
Micrococcaceae,Rikenellaceae,ERR260152,0.627463446
Micrococcaceae,Ruminococcaceae,ERR260152,0.583990981
Micrococcaceae,Selenomonadaceae,ERR260152,0.53125
Micrococcaceae,Streptococcaceae,ERR260152,0.572713178
Peptostreptococcaceae,Porphyromonadaceae,ERR260152,0.378591549
Peptostreptococcaceae,Prevotellaceae,ERR260152,0.412191582
Peptostreptococcaceae,Rikenellaceae,ERR260152,0.440011998
Peptostreptococcaceae,Ruminococcaceae,ERR260152,0.344450673
Peptostreptococcaceae,Selenomonadaceae,ERR260152,0.460513487
